Year,Engine HP,Engine Cylinders,Number of Doors,Vehicle Size,highway MPG,city mpg,Popularity,MSRP,Trans_Reg
2016,200,4,4,1,26,21,873,34445,1
2016,200,4,4,1,26,20,873,30675,1
2017,200,4,4,1,24,20,873,30095,1
2017,200,4,4,1,24,20,873,32070,1
2017,200,4,4,1,24,20,873,26970,1
2017,200,4,4,1,24,20,873,34580,1
2017,200,4,4,1,24,20,873,24995,1
2017,200,4,4,1,24,20,873,36475,1
2017,200,4,4,1,24,20,873,34500,1
2017,200,4,4,1,24,20,873,32605,1
2014,317,8,4,3,17,12,2009,39780,1
2014,317,8,4,3,18,13,2009,34440,1
2014,317,8,4,3,17,12,2009,37580,1
2014,317,8,4,3,18,13,2009,31910,1
2014,317,8,4,3,17,12,2009,34760,1
2014,317,8,4,3,18,13,2009,29360,1
2014,317,8,4,3,18,13,2009,33990,1
2014,317,8,4,3,17,12,2009,37320,1
2014,317,8,4,3,17,12,2009,43280,1
2014,317,8,4,3,17,12,2009,34640,1
2014,317,8,4,3,18,13,2009,40580,1
2014,317,8,4,3,17,12,2009,32210,1
2014,317,8,4,3,18,13,2009,31790,1
2014,317,8,4,3,17,12,2009,36840,1
2015,317,8,4,3,18,13,2009,41160,1
2015,317,8,4,3,17,12,2009,32490,1
2015,317,8,4,3,18,13,2009,32060,1
2015,317,8,4,3,17,12,2009,34910,1
2015,317,8,4,3,18,13,2009,31940,1
2015,317,8,4,3,17,12,2009,38170,1
2015,317,8,4,3,18,13,2009,34140,1
2015,317,8,4,3,17,12,2009,34790,1
2015,317,8,4,3,17,12,2009,40370,1
2015,317,8,4,3,17,12,2009,43860,1
2015,317,8,4,3,18,13,2009,29640,1
2015,317,8,4,3,17,12,2009,36990,1
2017,390,8,4,3,21,15,2009,37670,1
2017,390,8,4,3,21,15,2009,40700,1
2017,390,8,4,3,21,15,2009,37810,1
2017,390,8,4,3,20,15,2009,45020,1
2017,390,8,4,3,21,15,2009,49460,1
2017,390,8,4,3,21,15,2009,55400,1
2017,390,8,4,3,21,15,2009,46380,1
2017,390,8,4,3,21,15,2009,52310,1
2017,390,8,4,3,21,15,2009,34780,1
2012,305,6,4,2,26,18,204,42985,1
2012,280,6,4,2,29,20,204,41635,1
2012,305,6,4,2,26,18,204,39255,1
2012,305,6,4,2,26,18,204,45185,1
2012,280,6,4,2,29,20,204,35705,1
2012,305,6,4,2,25,17,204,42985,0
2012,280,6,4,2,29,20,204,39435,1
2013,280,6,4,2,29,20,204,39635,1
2013,305,6,4,2,26,18,204,45385,1
2013,305,6,4,2,26,18,204,39455,1
2013,305,6,4,2,25,17,204,43185,0
2013,280,6,4,2,29,20,204,41835,1
2013,305,6,4,2,26,18,204,43185,1
2013,280,6,4,2,29,20,204,35905,1
2013,280,6,4,2,29,20,204,37405,1
2014,280,6,4,2,29,20,204,37530,1
2014,280,6,4,2,29,20,204,36030,1
2014,305,6,4,2,25,17,204,43310,0
2014,305,6,4,2,26,18,204,39580,1
2014,280,6,4,2,29,20,204,39760,1
2014,305,6,4,2,26,18,204,45510,1
2014,305,6,4,2,26,18,204,43310,1
2014,280,6,4,2,29,20,204,41960,1
2015,290,6,4,2,31,21,204,41575,1
2015,206,4,4,2,35,24,204,35500,1
2015,290,6,4,2,34,21,204,42600,1
2015,290,6,4,2,34,21,204,39375,1
2015,290,6,4,2,31,21,204,44800,1
2015,206,4,4,2,35,24,204,31445,1
2015,290,6,4,2,34,21,204,35320,1
2016,290,6,4,2,31,21,204,41575,1
2016,290,6,4,2,34,21,204,35320,1
2016,290,6,4,2,34,21,204,42600,1
2016,206,4,4,2,35,24,204,35750,1
2016,290,6,4,2,31,21,204,44800,1
2016,290,6,4,2,34,21,204,39375,1
2016,206,4,4,2,35,24,204,31695,1
2017,290,6,4,2,34,21,204,42600,1
2017,206,4,4,2,35,24,204,35950,1
2017,290,6,4,2,31,21,204,44800,1
2017,206,4,4,2,35,24,204,31900,1
2017,290,6,4,2,31,21,204,41600,1
2017,290,6,4,2,34,21,204,39400,1
2017,290,6,4,2,34,21,204,35350,1
1990,165,6,2,3,24,16,26,2000,1
1990,165,6,2,3,24,16,26,2000,1
1991,170,6,2,3,24,16,26,2000,1
1991,170,6,2,3,24,16,26,2000,1
1992,170,6,2,3,24,16,26,2000,1
1992,170,6,2,3,24,16,26,2000,1
2007,185,6,4,1,23,17,210,23965,1
2007,185,6,4,1,24,17,210,22455,1
2008,264,6,4,1,24,16,210,29745,1
2008,185,6,4,1,24,17,210,25145,1
2008,185,6,4,1,24,17,210,23520,1
2008,264,6,4,1,24,16,210,28120,1
2009,185,6,4,1,24,17,210,24820,1
2009,185,6,4,1,24,17,210,26815,1
2009,264,6,4,1,24,16,210,31415,1
2009,264,6,4,1,24,17,210,29420,1
2008,350,8,4,2,17,12,873,48390,1
2008,280,6,4,2,20,14,873,39300,1
2008,310,10,4,2,20,15,873,68340,1
2009,221,6,4,2,25,17,873,42800,1
2009,280,6,4,2,20,14,873,39300,1
2009,350,8,4,2,18,13,873,48900,1
2015,240,6,4,2,29,20,873,62200,1
2015,240,6,4,2,29,20,873,56670,1
2015,280,6,4,2,23,17,873,53170,1
2015,280,6,4,2,23,17,873,48745,1
2015,280,6,4,2,23,17,873,44705,1
2015,280,6,4,2,23,17,873,58700,1
2015,380,6,4,2,24,20,873,66995,1
2015,240,6,4,2,29,20,873,52245,1
2016,280,6,4,2,23,17,873,51450,1
2016,280,6,4,2,23,17,873,46745,1
2016,240,6,4,2,29,21,873,54950,1
2016,280,6,4,2,23,17,873,42705,1
2016,240,6,4,2,29,21,873,63245,1
2016,280,6,4,2,23,17,873,59745,1
2016,240,6,4,2,29,21,873,50245,1
2017,280,6,4,2,23,17,873,49495,1
2017,280,6,4,2,23,17,873,52795,1
2017,280,6,4,2,23,17,873,60195,1
2014,283,6,4,2,25,17,1013,32995,1
2014,283,6,4,2,25,17,1013,30765,1
2014,283,6,4,2,25,17,1013,41995,1
2014,283,6,4,2,25,17,1013,34465,1
2015,283,6,4,2,25,17,1013,29995,1
2015,283,6,4,2,25,17,1013,37945,1
2015,283,6,4,2,25,17,1013,35315,1
2015,283,6,4,2,25,17,1013,33695,1
2015,283,6,4,2,25,17,1013,40295,1
2015,283,6,4,2,25,17,1013,31465,1
2016,283,6,4,2,25,17,1013,35845,1
2016,283,6,4,2,25,17,1013,34145,1
2016,283,6,4,2,25,17,1013,40645,1
2016,283,6,4,2,25,17,1013,29995,1
2016,283,6,4,2,25,17,1013,38445,1
2016,283,6,4,2,25,17,1013,37345,1
2016,283,6,4,2,25,17,1013,31875,1
2009,239,8,4,3,24,16,61,52055,1
2009,239,8,4,3,24,16,61,46385,1
2010,239,8,4,3,24,16,61,52595,1
2010,239,8,4,3,24,16,61,46925,1
2011,239,8,4,3,24,16,61,47225,1
2011,239,8,4,3,24,16,61,47000,1
2011,239,8,4,3,24,16,61,52895,1
2011,239,8,4,3,24,16,61,52670,1
2002,127,4,2,1,23,20,1385,19060,0
2002,127,4,4,1,24,20,1385,16790,0
2002,127,4,4,1,23,20,1385,17890,0
2002,155,6,4,1,19,16,1385,21510,1
2002,127,4,2,1,23,20,1385,17200,0
2002,155,6,4,1,19,16,1385,21935,1
2002,127,4,2,1,24,20,1385,16100,0
2002,155,6,4,1,19,17,1385,20835,1
2003,165,6,4,1,19,16,1385,22530,1
2003,165,6,4,1,19,17,1385,21430,1
2003,127,4,2,1,23,20,1385,17730,0
2003,127,4,2,1,24,20,1385,16630,0
2003,127,4,4,1,24,20,1385,17330,0
2003,127,4,4,1,23,20,1385,18430,0
2003,165,6,4,1,19,16,1385,22130,1
2003,127,4,2,1,23,20,1385,19580,0
2004,165,6,4,1,20,17,1385,22315,1
2004,165,6,4,1,20,17,1385,22715,1
2004,165,6,4,1,20,17,1385,21615,1
2004,165,6,4,1,20,17,1385,19865,1
2004,165,6,4,1,20,17,1385,20965,1
2004,275,6,4,3,19,14,1385,32320,1
2004,275,6,4,3,19,14,1385,34220,1
2004,275,6,4,3,18,13,1385,30070,1
2004,275,6,4,3,18,13,1385,31970,1
2005,275,6,4,3,17,12,1385,32515,1
2005,275,6,4,3,18,13,1385,30265,1
2005,275,6,4,3,17,12,1385,30335,1
2005,275,6,4,3,18,13,1385,28085,1
2006,291,6,4,3,19,14,1385,27980,1
2006,291,6,4,3,19,14,1385,30230,1
2006,291,6,4,3,19,14,1385,28130,1
2006,291,6,4,3,19,14,1385,25880,1
2007,291,6,4,2,20,14,1385,25045,1
2007,395,8,4,2,17,13,1385,34885,1
2007,395,8,4,2,16,12,1385,33620,1
2007,291,6,4,2,20,14,1385,27340,1
2007,395,8,4,2,16,12,1385,37125,1
2007,395,8,4,2,17,13,1385,31320,1
2007,291,6,4,2,20,14,1385,27970,1
2007,291,6,4,2,20,14,1385,30210,1
2008,285,6,4,2,20,14,1385,26390,1
2008,285,6,4,2,20,14,1385,28525,1
2008,285,6,4,2,20,14,1385,29880,1
2008,285,6,4,2,20,14,1385,29535,1
2008,285,6,4,2,20,14,1385,27745,1
2008,285,6,4,2,20,14,1385,31910,1
2008,390,8,4,2,16,12,1385,32155,1
2008,285,6,4,2,20,14,1385,31810,1
2008,390,8,4,2,16,12,1385,34290,1
2008,390,8,4,2,16,12,1385,37725,1
2008,285,6,4,2,20,14,1385,27400,1
2008,390,8,4,2,16,12,1385,35590,1
2008,285,6,4,2,20,14,1385,33945,1
2008,285,6,4,2,20,14,1385,29780,1
2009,285,6,4,2,20,14,1385,35770,1
2009,285,6,4,2,20,14,1385,31330,1
2009,390,8,4,2,16,12,1385,39330,1
2009,285,6,4,2,20,14,1385,31275,1
2009,285,6,4,2,20,14,1385,33595,1
2009,390,8,4,2,16,12,1385,37195,1
2009,285,6,4,2,20,14,1385,33445,1
2009,285,6,4,2,20,14,1385,29155,1
1996,180,6,3,1,24,17,210,2000,1
1997,180,6,3,2,23,16,210,2000,1
1997,180,6,3,1,23,16,210,2000,1
1998,180,6,4,1,23,16,210,2000,1
1998,180,6,3,1,23,16,210,2000,1
1998,180,6,4,2,23,16,210,2038,1
1998,180,6,4,2,23,16,210,2104,1
2015,169,4,4,1,28,20,5657,26710,1
2015,169,4,4,1,29,21,5657,23330,1
2015,169,4,4,1,28,20,5657,25185,1
2015,169,4,4,1,29,21,5657,22330,1
2015,169,4,4,1,28,20,5657,24710,1
2015,169,4,4,1,29,21,5657,22330,1
2015,169,4,4,1,29,21,5657,23855,1
2015,169,4,4,1,29,21,5657,24855,1
2015,169,4,4,1,28,20,5657,26710,1
2015,169,4,4,1,28,20,5657,29185,1
2015,169,4,4,1,28,20,5657,25185,1
2015,169,4,4,1,29,21,5657,24855,1
2015,169,4,4,1,29,21,5657,23330,1
2015,169,4,4,1,28,20,5657,24710,1
2015,169,4,4,1,29,21,5657,23855,1
2016,169,4,4,1,29,21,5657,22675,1
2016,169,4,4,1,28,20,5657,25300,1
2016,169,4,4,1,28,20,5657,24825,1
2016,169,4,4,1,28,20,5657,26825,1
2016,169,4,4,1,28,20,5657,24825,1
2016,169,4,4,1,29,21,5657,24200,1
2016,169,4,4,1,28,20,5657,26825,1
2016,169,4,4,1,29,21,5657,22675,1
2016,169,4,4,1,28,20,5657,29300,1
2016,169,4,4,1,29,21,5657,23675,1
2016,169,4,4,1,28,20,5657,25300,1
2016,169,4,4,1,29,21,5657,24200,1
2016,169,4,4,1,29,21,5657,25200,1
2016,169,4,4,1,29,21,5657,25200,1
2016,169,4,4,1,29,21,5657,23675,1
2017,169,4,4,1,27,20,5657,23900,1
2017,169,4,4,1,27,19,5657,25585,1
2017,169,4,4,1,27,19,5657,27590,1
2017,169,4,4,1,27,20,5657,24425,1
2017,169,4,4,1,27,19,5657,30215,1
2017,169,4,4,1,27,19,5657,25585,1
2017,169,4,4,1,27,20,5657,25425,1
2017,169,4,4,1,27,19,5657,28215,1
2017,169,4,4,1,27,19,5657,25590,1
2017,169,4,4,1,27,19,5657,27590,1
2017,169,4,4,1,27,20,5657,22900,1
2017,169,4,4,1,27,20,5657,25425,1
2017,169,4,4,1,27,20,5657,24425,1
2017,169,4,4,1,27,19,5657,25590,1
2017,169,4,4,1,27,20,5657,23900,1
2017,169,4,4,1,27,20,5657,22900,1
2015,275,6,3,3,19,14,5657,35430,1
2015,275,6,3,3,19,14,5657,40830,1
2015,275,6,3,2,19,14,5657,36070,1
2015,275,6,3,2,19,14,5657,33920,1
2015,275,6,3,3,19,14,5657,39080,1
2015,275,6,3,2,19,14,5657,33770,1
2015,310,6,3,3,19,14,5657,43795,1
2015,310,6,3,3,19,14,5657,42295,1
2015,275,6,3,2,19,14,5657,32270,1
2015,275,6,3,2,19,14,5657,37420,1
2015,275,6,3,3,19,14,5657,37580,1
2015,275,6,3,2,19,14,5657,37570,1
2015,275,6,3,3,19,14,5657,33930,1
2015,275,6,3,2,19,14,5657,32420,1
2015,275,6,3,2,19,14,5657,35920,1
2015,275,6,3,3,19,14,5657,39330,1
2016,275,6,3,2,19,14,5657,36825,1
2016,275,6,3,3,19,14,5657,39580,1
2016,275,6,3,3,19,14,5657,34635,1
2016,275,6,3,3,19,14,5657,39735,1
2016,275,6,3,2,19,14,5657,36975,1
2016,275,6,3,2,19,14,5657,34470,1
2016,275,6,3,3,19,14,5657,41030,1
2016,275,6,3,2,19,14,5657,34620,1
2016,275,6,3,2,19,14,5657,38270,1
2016,275,6,3,2,19,14,5657,33325,1
2016,275,6,3,3,19,14,5657,38285,1
2016,275,6,3,2,19,14,5657,33175,1
2016,310,6,3,3,19,14,5657,43995,1
2016,275,6,3,3,19,14,5657,35930,1
2016,275,6,3,2,19,14,5657,38120,1
2016,310,6,3,3,19,14,5657,42700,1
2017,275,6,3,2,19,14,5657,34515,1
2017,275,6,3,2,19,14,5657,38015,1
2017,275,6,3,2,19,14,5657,34365,1
2017,275,6,3,2,19,14,5657,35810,1
2017,275,6,3,2,19,14,5657,39310,1
2017,275,6,3,3,19,14,5657,40770,1
2017,275,6,3,3,19,14,5657,42075,1
2017,275,6,3,3,19,14,5657,43370,1
2017,275,6,3,3,19,14,5657,37120,1
2017,275,6,3,3,19,14,5657,39475,1
2017,275,6,3,2,19,14,5657,35660,1
2017,275,6,3,3,19,14,5657,35825,1
2017,275,6,3,3,19,14,5657,42220,1
2017,275,6,3,2,19,14,5657,39460,1
2017,275,6,3,2,19,14,5657,38165,1
2017,275,6,3,3,19,14,5657,40925,1
2015,288,6,4,2,23,16,1385,43935,1
2015,281,6,4,2,24,17,1385,30995,1
2015,281,6,4,2,23,16,1385,38295,1
2015,281,6,4,2,23,16,1385,32995,1
2015,281,6,4,2,24,17,1385,33795,1
2015,281,6,4,2,23,16,1385,35795,1
2015,281,6,4,2,24,17,1385,36295,1
2015,288,6,4,2,24,17,1385,41935,1
2016,288,6,4,2,22,15,1385,44145,1
2016,281,6,4,2,22,15,1385,34005,1
2016,288,6,4,2,22,15,1385,42145,1
2016,281,6,4,2,22,15,1385,28700,1
2016,281,6,4,2,22,15,1385,36505,1
2016,281,6,4,2,22,15,1385,38505,1
2016,281,6,4,2,22,15,1385,31205,1
2016,281,6,4,2,22,15,1385,36005,1
2016,281,6,4,2,22,15,1385,33205,1
2017,281,6,4,2,22,15,1385,38650,1
2017,281,6,4,2,22,15,1385,28700,1
2017,281,6,4,2,22,15,1385,34100,1
2017,281,6,4,2,22,15,1385,31300,1
2017,288,6,4,2,22,15,1385,44045,1
2017,281,6,4,2,22,15,1385,33300,1
2017,281,6,4,2,22,15,1385,36100,1
2017,281,6,4,2,22,15,1385,36650,1
2017,288,6,4,2,22,15,1385,42045,1
2015,138,4,4,1,34,26,1385,25030,1
2015,138,4,4,1,31,24,1385,26530,1
2015,138,4,4,1,31,24,1385,23945,1
2015,138,4,4,1,34,26,1385,20120,1
2015,138,4,4,1,31,24,1385,21620,1
2015,138,4,4,1,34,26,1385,22445,1
2015,138,4,4,1,34,26,1385,20040,1
2015,138,4,4,1,31,24,1385,21540,1
2016,138,4,4,1,31,24,1385,24145,1
2016,138,4,4,1,31,24,1385,21800,1
2016,138,4,4,1,34,26,1385,25230,1
2016,138,4,4,1,31,24,1385,26730,1
2016,138,4,4,1,34,26,1385,20300,1
2016,138,4,4,1,34,26,1385,22645,1
2016,138,4,4,1,31,24,1385,21800,1
2016,138,4,4,1,34,26,1385,20300,1
2017,138,4,4,1,30,24,1385,24400,1
2017,138,4,4,1,33,25,1385,26100,1
2017,138,4,4,1,30,24,1385,27600,1
2017,138,4,4,1,33,25,1385,22900,1
2017,138,4,4,1,30,24,1385,22500,1
2017,138,4,4,1,33,25,1385,21000,1
2012,256,6,4,2,21,16,640,35895,1
2012,256,6,4,2,21,16,640,30595,1
2012,256,6,4,2,21,16,640,32595,1
2013,256,6,4,2,21,16,640,32595,1
2014,256,6,4,2,21,16,640,34095,1
2008,133,4,4,1,30,34,586,27995,1
2008,133,4,4,1,27,29,586,27235,1
2008,133,4,4,1,27,29,586,29745,1
2008,133,4,4,1,30,34,586,25485,1
2009,177,4,4,1,31,34,586,29175,1
2009,177,4,4,1,31,34,586,31695,1
2009,177,4,4,1,27,29,586,30925,1
2009,177,4,4,1,27,29,586,33445,1
2009,171,4,4,1,25,19,586,23545,1
2009,171,4,4,1,28,22,586,19730,0
2009,240,6,4,1,26,18,586,25885,1
2009,171,4,4,1,28,20,586,24620,1
2009,240,6,4,1,24,17,586,24805,1
2009,171,4,4,1,25,19,586,24690,1
2009,171,4,4,1,25,19,586,26375,1
2009,240,6,4,1,24,17,586,25950,1
2009,171,4,4,1,28,20,586,22935,1
2009,171,4,4,1,28,20,586,21790,1
2009,240,6,4,1,26,18,586,24200,1
2009,240,6,4,1,26,18,586,23055,1
2009,240,6,4,1,24,17,586,27635,1
2010,171,4,4,1,26,20,586,24200,1
2010,171,4,4,1,26,20,586,27305,1
2010,171,4,4,1,28,21,586,23590,1
2010,171,4,4,1,28,21,586,25550,1
2010,171,4,4,1,28,22,586,20405,0
2010,171,4,4,1,28,21,586,22445,1
2010,240,6,4,1,25,19,586,27165,1
2010,240,6,4,1,23,18,586,28915,1
2010,171,4,4,1,26,20,586,25345,1
2011,171,4,4,1,28,21,586,25700,1
2011,171,4,4,1,26,20,586,25495,1
2011,171,4,4,1,28,21,586,23740,1
2011,240,6,4,1,23,18,586,29065,1
2011,171,4,4,1,28,21,586,22595,1
2011,171,4,4,1,26,20,586,24350,1
2011,171,4,4,1,28,23,586,20555,0
2011,171,4,4,1,26,20,586,27455,1
2011,240,6,4,1,25,19,586,27315,1
2002,135,4,2,1,25,21,586,12840,0
2002,207,6,4,1,20,16,586,19885,0
2002,147,6,2,1,21,17,586,18090,0
2002,207,6,4,1,18,14,586,22630,0
2002,147,6,2,1,21,17,586,15670,0
2002,147,6,2,1,20,16,586,20575,0
2003,207,6,2,1,17,14,586,21410,0
2003,207,6,4,1,17,14,586,23150,0
2003,147,6,2,1,21,17,586,16975,0
2003,147,6,4,1,21,17,586,19215,0
2003,135,4,2,1,26,21,586,13930,0
2003,207,6,4,1,20,15,586,20880,0
2003,147,6,2,1,21,17,586,18885,0
2003,135,4,2,1,26,21,586,18050,0
2003,207,6,2,1,17,14,586,19975,0
1995,134,4,2,1,24,19,2009,2000,0
1995,153,6,2,1,20,16,2009,2121,0
1995,134,4,2,1,24,19,2009,2000,0
1995,134,4,2,1,24,19,2009,2000,0
1995,153,6,2,1,20,16,2009,2000,0
1995,134,4,2,1,19,16,2009,2281,0
1995,153,6,2,1,17,14,2009,2436,0
1995,153,6,2,1,17,14,2009,2494,0
1995,134,4,2,1,19,16,2009,2130,0
1996,134,4,2,1,24,19,2009,2000,0
1996,134,4,2,1,24,19,2009,2122,0
1996,134,4,2,1,18,15,2009,2762,0
1996,134,4,2,1,18,15,2009,2354,0
1996,134,4,2,1,18,15,2009,2647,0
1996,134,4,2,1,24,19,2009,2547,0
1996,134,4,2,1,24,19,2009,2326,0
1997,134,4,2,1,18,15,2009,2918,0
1997,134,4,2,1,23,19,2009,2391,0
1997,134,4,2,1,18,15,2009,3140,0
1997,134,4,2,1,23,19,2009,2550,0
1997,134,4,2,1,18,15,2009,2676,0
1997,134,4,2,1,23,19,2009,2241,0
1997,134,4,2,1,23,19,2009,2837,0
2012,201,4,4,2,30,22,204,35010,1
2012,201,4,4,2,30,22,204,31360,1
2013,201,4,4,2,30,22,204,35510,1
2013,201,4,4,2,30,22,204,31860,1
2014,201,4,4,2,30,22,204,35635,1
2014,201,4,4,2,30,22,204,31985,1
2012,201,4,4,2,31,22,204,30010,1
2012,280,6,4,2,28,19,204,35550,1
2012,280,6,4,2,28,19,204,38650,1
2012,201,4,4,2,31,22,204,33110,1
2012,201,4,4,2,31,22,204,31010,1
2012,201,4,4,2,29,21,204,31010,0
2013,201,4,4,2,31,22,204,30510,1
2013,201,4,4,2,31,22,204,31510,1
2013,201,4,4,2,29,21,204,31510,0
2013,201,4,4,2,31,22,204,33610,1
2013,280,6,4,2,28,19,204,39150,1
2014,201,4,4,2,29,21,204,31635,0
2014,201,4,4,2,31,22,204,30635,1
2014,280,6,4,2,28,19,204,39275,1
2014,201,4,4,2,31,22,204,33735,1
2014,201,4,4,2,31,22,204,31635,1
2012,360,5,2,1,25,18,3105,56850,0
2013,360,5,2,1,25,18,3105,57200,0
2015,211,4,2,1,31,22,3105,43350,1
2015,211,4,2,1,31,22,3105,40350,1
2016,220,4,2,1,30,23,3105,42900,1
2016,220,4,2,1,30,23,3105,46400,1
2017,220,4,2,1,30,23,3105,47000,1
2017,220,4,2,1,30,23,3105,43500,1
2015,265,4,2,1,31,22,3105,51700,1
2015,265,4,2,1,31,22,3105,48700,1
2016,292,4,2,1,27,23,3105,51900,1
2017,292,4,2,1,27,23,3105,52500,1
2015,182,4,4,1,28,21,1439,26450,1
2015,164,4,4,1,29,23,1439,21650,1
2015,182,4,4,1,25,20,1439,27950,1
2015,182,4,4,1,28,21,1439,23700,1
2015,180,4,4,1,25,20,1439,25200,1
2015,164,4,4,1,25,21,1439,23150,1
2015,182,4,4,1,25,20,1439,25200,1
2015,180,4,4,1,25,20,1439,27950,1
2016,175,4,4,1,33,26,1439,24150,1
2016,175,4,4,1,31,25,1439,25550,1
2016,175,4,4,1,30,25,1439,29900,1
2016,164,4,4,1,26,21,1439,24100,1
2016,175,4,4,1,28,24,1439,31300,1
2016,175,4,4,1,28,24,1439,27550,1
2016,175,4,4,1,30,25,1439,26150,1
2016,164,4,4,1,31,23,1439,22700,1
2017,164,4,4,1,30,23,1439,22700,1
2017,164,4,4,1,26,21,1439,24100,1
2017,175,4,4,1,30,25,1439,29775,1
2017,175,4,4,1,30,25,1439,25900,1
2017,175,4,4,1,28,24,1439,31175,1
2017,175,4,4,1,28,24,1439,27300,1
2017,175,4,4,1,32,26,1439,24150,1
2017,175,4,4,1,30,25,1439,25550,1
2015,310,8,4,3,18,14,2031,33210,1
2015,381,8,2,3,18,13,2031,29120,1
2015,381,8,4,3,18,13,2031,44925,1
2015,381,8,4,3,17,13,2031,40685,1
2015,381,8,4,3,18,13,2031,44925,1
2015,381,8,4,3,17,13,2031,44000,1
2015,381,8,4,3,17,13,2031,33390,1
2015,381,8,4,3,17,13,2031,33060,1
2015,381,8,4,3,17,13,2031,47975,1
2015,381,8,4,3,17,13,2031,34710,1
2015,310,8,4,3,19,15,2031,30160,1
2015,381,8,4,3,17,13,2031,34710,1
2015,381,8,4,3,17,13,2031,40685,1
2015,310,8,4,3,18,14,2031,31560,1
2015,381,8,4,3,17,13,2031,44000,1
2015,381,8,4,3,17,13,2031,35040,1
2015,381,8,4,3,17,13,2031,37030,1
2015,381,8,4,3,17,13,2031,42550,1
2015,381,8,4,3,17,13,2031,42550,1
2015,310,8,4,3,18,14,2031,35530,1
2015,381,8,4,3,17,13,2031,33060,1
2015,381,8,4,3,17,13,2031,37030,1
2015,381,8,2,3,17,13,2031,32170,1
2015,381,8,4,3,17,13,2031,41385,1
2015,381,8,4,3,18,13,2031,39500,1
2015,381,8,4,3,17,13,2031,35040,1
2015,381,8,4,3,17,13,2031,33390,1
2015,381,8,4,3,17,13,2031,41385,1
2015,381,8,4,3,17,13,2031,47975,1
2015,310,8,4,3,19,15,2031,32480,1
2015,381,8,4,3,18,13,2031,37635,1
2015,310,8,4,3,19,15,2031,28510,1
2015,381,8,4,3,17,13,2031,47975,1
2015,381,8,4,3,18,13,2031,33980,1
2015,381,8,4,3,18,13,2031,30010,1
2015,381,8,4,3,18,13,2031,31660,1
2015,381,8,4,3,17,13,2031,47975,1
2015,381,8,4,3,18,13,2031,31990,1
2015,381,8,2,3,17,13,2031,32170,1
2015,381,8,4,3,18,13,2031,30340,1
2016,381,8,4,3,17,13,2031,34220,1
2016,381,8,4,3,18,13,2031,30840,1
2016,310,8,4,3,18,14,2031,34000,1
2016,381,8,4,3,17,13,2031,45560,1
2016,381,8,4,3,18,13,2031,32980,1
2016,381,8,4,3,18,13,2031,38670,1
2016,310,8,4,3,18,14,2031,36320,1
2016,381,8,4,3,18,13,2031,34970,1
2016,381,8,4,3,18,13,2031,46530,1
2016,381,8,4,3,17,13,2031,43585,1
2016,381,8,4,3,17,13,2031,42945,1
2016,381,8,4,3,17,13,2031,42945,1
2016,381,8,4,3,18,13,2031,46530,1
2016,381,8,4,3,18,13,2031,30840,1
2016,381,8,4,3,17,13,2031,41720,1
2016,381,8,4,3,17,13,2031,49580,1
2016,381,8,4,3,18,13,2031,46530,1
2016,381,8,4,3,18,13,2031,40535,1
2016,381,8,4,3,17,13,2031,38020,1
2016,381,8,4,3,17,13,2031,49580,1
2016,310,8,4,3,19,15,2031,29140,1
2016,381,8,2,3,18,13,2031,29950,1
2016,310,8,4,3,19,15,2031,33270,1
2016,381,8,4,3,18,13,2031,32650,1
2016,381,8,4,3,17,13,2031,49580,1
2016,381,8,4,3,17,13,2031,49580,1
2016,310,8,4,3,18,14,2031,32190,1
2016,381,8,4,3,17,13,2031,36030,1
2016,381,8,2,3,17,13,2031,33000,1
2016,381,8,4,3,18,13,2031,31170,1
2016,381,8,4,3,17,13,2031,34220,1
2016,381,8,4,3,17,13,2031,35700,1
2016,381,8,4,3,18,13,2031,32980,1
2016,381,8,2,3,18,13,2031,29950,1
2016,381,8,4,3,18,13,2031,38670,1
2016,381,8,4,3,17,13,2031,41720,1
2016,381,8,4,3,18,13,2031,34970,1
2016,381,8,4,3,18,13,2031,46530,1
2016,310,8,4,3,19,15,2031,30950,1
2016,381,8,4,3,17,13,2031,45560,1
2016,381,8,4,3,17,13,2031,43585,1
2016,381,8,4,3,18,13,2031,32650,1
2016,381,8,4,3,17,13,2031,33890,1
2016,381,8,4,3,18,13,2031,40535,1
2016,381,8,4,3,17,13,2031,36030,1
2016,381,8,4,3,17,13,2031,35700,1
2016,381,8,2,3,17,13,2031,33000,1
2016,381,8,4,3,17,13,2031,33890,1
2016,381,8,4,3,18,13,2031,31170,1
2016,381,8,4,3,17,13,2031,38020,1
2017,381,8,2,3,17,13,2031,33450,1
2017,381,8,4,3,17,13,2031,50030,1
2017,381,8,4,3,18,13,2031,35420,1
2017,381,8,4,3,17,13,2031,42330,1
2017,310,8,4,3,19,15,2031,31830,1
2017,381,8,4,3,18,13,2031,46980,1
2017,381,8,4,3,17,13,2031,42330,1
2017,381,8,4,3,18,13,2031,46980,1
2017,381,8,4,3,17,13,2031,44195,1
2017,381,8,4,3,18,13,2031,39280,1
2017,310,8,4,3,18,14,2031,34880,1
2017,381,8,4,3,17,13,2031,46010,1
2017,381,8,2,3,18,13,2031,30400,1
2017,381,8,4,3,17,13,2031,38470,1
2017,381,8,4,3,18,13,2031,33430,1
2017,381,8,4,3,18,13,2031,41145,1
2017,381,8,4,3,17,13,2031,43395,1
2017,381,8,4,3,17,13,2031,50030,1
